Transaction ID,Date,Category,Product,Quantity,Price,Revenue,Region,Payment Method
10651,2025-07-20,Electronics,iPhone 14,1,1273.67,1273.67,Europe,UPI
10652,2025-04-20,Home Appliances,Refrigerator,5,502.6,2513.0,Asia,UPI
10653,2025-12-22,Beauty Products,Moisturizer,3,1125.93,3377.79,South America,UPI
10654,2026-01-01,Electronics,MacBook Air,1,1813.62,1813.62,Europe,Debit Card
10655,2026-02-08,Home Appliances,Air Purifier,2,572.56,1145.12,Asia,UPI
10656,2026-01-26,Electronics,Samsung Galaxy S23,3,1758.54,5275.62,Asia,UPI
10657,2026-02-03,Sports,Cricket Bat,1,1499.85,1499.85,Asia,Net Banking
10658,2025-05-20,Books,Deep Work,4,251.4,1005.6,North America,Debit Card
10659,2025-08-11,Sports,Tennis Racket,4,901.91,3607.64,Africa,Net Banking
10660,2025-05-12,Sports,Cricket Bat,4,481.58,1926.32,North America,Debit Card
10661,2025-05-14,Beauty Products,Face Wash,5,623.28,3116.4,Asia,Net Banking
10662,2025-11-27,Clothing,Sweater,5,862.72,4313.6,South America,Debit Card
10663,2026-02-04,Clothing,Jacket,3,866.57,2599.71,South America,Credit Card
10664,2025-05-14,Electronics,Dell Laptop,3,1313.68,3941.04,Europe,PayPal
10665,2025-12-18,Clothing,Jacket,2,117.22,234.44,Asia,UPI
10666,2025-12-23,Books,Atomic Habits,4,1073.93,4295.72,Africa,PayPal
10667,2026-01-28,Beauty Products,Face Wash,5,1557.68,7788.4,Asia,Credit Card
10668,2025-08-01,Home Appliances,Microwave,4,1541.47,6165.88,Africa,Credit Card
10669,2026-01-20,Sports,Tennis Racket,2,1493.44,2986.88,North America,UPI
10670,2025-08-18,Home Appliances,Washing Machine,2,1470.38,2940.76,Europe,UPI
10671,2026-01-13,Books,Harry Potter,4,643.4,2573.6,South America,Debit Card
10672,2025-11-22,Beauty Products,Shampoo,3,1324.49,3973.47,North America,UPI
10673,2025-05-21,Sports,Tennis Racket,3,410.4,1231.2,South America,UPI
10674,2025-05-20,Clothing,Jacket,5,1942.3,9711.5,Europe,UPI
10675,2026-01-27,Electronics,iPhone 14,4,1453.16,5812.64,Europe,Credit Card
10676,2025-08-12,Clothing,Levi's Jeans,5,668.76,3343.8,South America,Net Banking
10677,2026-02-01,Beauty Products,Face Wash,4,286.71,1146.84,Europe,UPI
10678,2025-05-16,Clothing,Sweater,5,1278.51,6392.55,North America,Net Banking
10679,2025-06-07,Clothing,Sweater,4,379.94,1519.76,Africa,Net Banking
10680,2026-03-02,Home Appliances,Microwave,3,1345.63,4036.89,South America,Net Banking
10681,2026-01-12,Home Appliances,Air Purifier,1,142.2,142.2,South America,Debit Card
10682,2025-12-09,Books,Deep Work,5,1378.63,6893.15,North America,Debit Card
10683,2025-12-08,Books,The Alchemist,3,1990.78,5972.34,North America,UPI
10684,2025-07-23,Home Appliances,Washing Machine,2,1944.68,3889.36,Europe,UPI
10685,2025-08-27,Clothing,Levi's Jeans,4,1751.39,7005.56,North America,Debit Card
10686,2026-03-15,Clothing,Jacket,4,1331.68,5326.72,North America,UPI
10687,2026-02-24,Beauty Products,Moisturizer,1,407.61,407.61,Asia,Debit Card
10688,2026-01-11,Home Appliances,Washing Machine,3,1448.0,4344.0,South America,PayPal
10689,2025-11-10,Beauty Products,Moisturizer,1,1029.66,1029.66,Asia,Debit Card
10690,2025-10-28,Books,Deep Work,1,1540.12,1540.12,Europe,Net Banking
10691,2025-07-28,Clothing,Levi's Jeans,5,643.0,3215.0,North America,Net Banking
10692,2025-07-19,Beauty Products,Face Wash,4,1179.01,4716.04,Europe,Net Banking
10693,2026-04-06,Sports,Cricket Bat,1,717.27,717.27,Africa,Net Banking
10694,2025-04-13,Electronics,Dell Laptop,4,329.38,1317.52,South America,Debit Card
10695,2025-07-01,Electronics,iPhone 14,4,1538.46,6153.84,Europe,UPI
10696,2025-04-25,Books,Rich Dad Poor Dad,1,812.13,812.13,Africa,Credit Card
10697,2025-06-03,Beauty Products,Moisturizer,1,1517.12,1517.12,North America,UPI
10698,2025-05-22,Clothing,Sweater,3,762.2,2286.6,Africa,Debit Card
10699,2025-11-16,Clothing,Levi's Jeans,3,678.51,2035.53,Asia,Debit Card
10700,2025-08-09,Electronics,Samsung Galaxy S23,5,1976.35,9881.75,Asia,Net Banking
10701,2026-02-26,Clothing,Sweater,4,1199.81,4799.24,Africa,Net Banking
10702,2025-11-27,Sports,Basketball,2,940.73,1881.46,North America,Debit Card
10703,2025-06-28,Books,Deep Work,2,704.2,1408.4,Africa,Net Banking
10704,2026-03-21,Clothing,Jacket,4,1060.27,4241.08,South America,Credit Card
10705,2025-08-27,Clothing,Nike T-shirt,5,843.88,4219.4,North America,PayPal
10706,2026-01-18,Electronics,Samsung Galaxy S23,3,1071.53,3214.59,North America,Credit Card
10707,2025-05-15,Electronics,Dell Laptop,3,589.07,1767.21,Europe,UPI
10708,2025-09-20,Books,Atomic Habits,1,1361.93,1361.93,Europe,PayPal
10709,2026-03-08,Books,Harry Potter,5,1354.2,6771.0,Asia,Debit Card
10710,2025-04-12,Books,Rich Dad Poor Dad,5,11.43,57.15,North America,Net Banking
10711,2025-04-23,Beauty Products,Face Wash,1,788.47,788.47,Africa,UPI
10712,2025-08-17,Beauty Products,Perfume,2,516.23,1032.46,Asia,Debit Card
10713,2026-01-18,Clothing,Jacket,3,1433.23,4299.69,Europe,Credit Card
10714,2025-05-25,Books,Deep Work,1,1019.64,1019.64,Asia,PayPal
10715,2026-01-18,Sports,Basketball,1,830.0,830.0,Asia,PayPal
10716,2026-01-29,Sports,Tennis Racket,3,1034.26,3102.78,Asia,UPI
10717,2025-09-11,Beauty Products,Moisturizer,5,1327.78,6638.9,South America,PayPal
10718,2025-06-05,Sports,Tennis Racket,3,413.44,1240.32,Europe,PayPal
10719,2025-12-12,Beauty Products,Shampoo,4,1920.77,7683.08,South America,PayPal
10720,2025-11-30,Beauty Products,Shampoo,1,224.64,224.64,South America,UPI
10721,2025-09-28,Sports,Yoga Mat,1,519.47,519.47,North America,Debit Card
10722,2025-06-23,Books,The Alchemist,5,364.58,1822.9,Africa,UPI
10723,2025-12-05,Books,The Alchemist,1,1019.34,1019.34,Africa,UPI
10724,2026-02-21,Beauty Products,Face Wash,4,1291.1,5164.4,Europe,Credit Card
10725,2025-12-26,Sports,Yoga Mat,4,232.2,928.8,Africa,PayPal
10726,2025-10-21,Electronics,Dell Laptop,3,1156.0,3468.0,Asia,Credit Card
10727,2025-06-09,Books,Atomic Habits,4,1722.61,6890.44,South America,Net Banking
10728,2025-10-10,Sports,Yoga Mat,1,349.34,349.34,Asia,Credit Card
10729,2025-06-11,Books,Deep Work,4,1823.66,7294.64,North America,PayPal
10730,2026-01-28,Home Appliances,Vacuum Cleaner,5,1064.16,5320.8,Africa,Credit Card
10731,2025-08-02,Books,Atomic Habits,3,1709.36,5128.08,Africa,Net Banking
10732,2025-12-31,Books,Harry Potter,5,1821.19,9105.95,Africa,PayPal
10733,2025-10-05,Electronics,MacBook Air,5,380.66,1903.3,North America,Credit Card
10734,2025-08-30,Sports,Football,5,46.5,232.5,South America,Debit Card
10735,2025-05-27,Books,Rich Dad Poor Dad,1,1267.43,1267.43,Africa,Debit Card
10736,2026-04-05,Beauty Products,Moisturizer,1,822.74,822.74,South America,PayPal
10737,2026-03-12,Home Appliances,Washing Machine,5,1271.09,6355.45,Asia,Debit Card
10738,2025-06-20,Electronics,iPhone 14,2,1680.8,3361.6,South America,PayPal
10739,2025-04-22,Home Appliances,Vacuum Cleaner,4,588.74,2354.96,Africa,UPI
10740,2025-04-09,Home Appliances,Microwave,1,1234.36,1234.36,North America,UPI
10741,2025-12-11,Beauty Products,Perfume,5,484.2,2421.0,Africa,Credit Card
10742,2025-07-23,Books,The Alchemist,5,270.49,1352.45,Europe,UPI
10743,2026-03-03,Clothing,Levi's Jeans,4,506.68,2026.72,Africa,UPI
10744,2025-04-12,Electronics,Dell Laptop,4,899.08,3596.32,Europe,PayPal
10745,2026-03-15,Books,Rich Dad Poor Dad,5,1952.66,9763.3,Asia,Credit Card
10746,2025-12-03,Clothing,Levi's Jeans,2,516.54,1033.08,South America,Debit Card
10747,2025-08-15,Sports,Football,5,613.62,3068.1,Europe,UPI
10748,2025-11-27,Sports,Football,2,1979.34,3958.68,North America,Net Banking
10749,2026-02-27,Beauty Products,Moisturizer,3,1829.02,5487.06,Africa,Credit Card
10750,2025-10-08,Home Appliances,Air Purifier,1,1925.15,1925.15,North America,UPI
10751,2026-02-26,Home Appliances,Air Purifier,1,1856.88,1856.88,Africa,Debit Card
10752,2026-01-25,Electronics,MacBook Air,4,696.13,2784.52,Asia,Debit Card
10753,2025-08-21,Home Appliances,Air Purifier,1,1272.53,1272.53,Europe,Debit Card
10754,2025-11-04,Books,The Alchemist,3,1099.47,3298.41,North America,PayPal
10755,2026-01-20,Home Appliances,Microwave,3,1554.65,4663.95,North America,Net Banking
10756,2025-04-18,Sports,Football,5,1589.19,7945.95,Asia,Credit Card
10757,2026-01-06,Home Appliances,Washing Machine,5,1647.35,8236.75,North America,Net Banking
10758,2025-12-03,Sports,Cricket Bat,3,333.7,1001.1,Asia,UPI
10759,2026-01-12,Books,Deep Work,3,603.04,1809.12,South America,Net Banking
10760,2026-04-05,Electronics,MacBook Air,5,231.15,1155.75,Africa,UPI
10761,2025-06-16,Books,The Alchemist,4,1031.67,4126.68,South America,UPI
10762,2025-08-01,Books,Atomic Habits,1,1186.5,1186.5,South America,Credit Card
10763,2025-12-13,Electronics,MacBook Air,3,781.93,2345.79,North America,Net Banking
10764,2025-11-29,Clothing,Jacket,3,1906.38,5719.14,Asia,Net Banking
10765,2025-06-26,Books,Rich Dad Poor Dad,3,1700.77,5102.31,Africa,UPI
10766,2025-09-08,Electronics,iPhone 14,1,954.89,954.89,Africa,Credit Card
10767,2025-08-22,Clothing,Adidas Shoes,1,1218.86,1218.86,Asia,Debit Card
10768,2025-05-11,Electronics,MacBook Air,4,741.49,2965.96,Asia,Credit Card
10769,2025-07-03,Home Appliances,Washing Machine,3,109.16,327.48,Asia,PayPal
10770,2025-08-31,Electronics,Sony Headphones,5,1649.21,8246.05,Africa,PayPal
10771,2025-08-23,Home Appliances,Microwave,1,1376.86,1376.86,Europe,Debit Card
10772,2025-08-24,Books,Rich Dad Poor Dad,5,136.33,681.65,North America,Credit Card
10773,2025-12-17,Books,Deep Work,2,628.76,1257.52,Europe,Debit Card
10774,2026-01-21,Beauty Products,Shampoo,1,99.59,99.59,Europe,Net Banking
10775,2026-01-03,Sports,Tennis Racket,3,1109.06,3327.18,Europe,Debit Card
10776,2025-06-19,Sports,Tennis Racket,5,289.44,1447.2,North America,Net Banking
10777,2026-03-28,Clothing,Jacket,1,1551.4,1551.4,Asia,UPI
10778,2026-03-29,Beauty Products,Lipstick,5,1842.02,9210.1,Africa,Net Banking
10779,2025-06-18,Home Appliances,Microwave,5,1770.73,8853.65,North America,UPI
10780,2026-01-03,Electronics,MacBook Air,1,931.12,931.12,North America,Credit Card
10781,2026-02-04,Books,The Alchemist,4,1537.66,6150.64,Asia,Net Banking
10782,2025-09-11,Books,Atomic Habits,1,1785.01,1785.01,North America,Debit Card
10783,2025-05-28,Electronics,Sony Headphones,4,695.12,2780.48,South America,UPI
10784,2026-02-14,Books,Deep Work,3,1590.3,4770.9,Asia,Debit Card
10785,2025-06-05,Home Appliances,Air Purifier,4,620.91,2483.64,North America,Credit Card
10786,2025-08-11,Beauty Products,Lipstick,5,338.01,1690.05,South America,Credit Card
10787,2025-04-21,Books,Rich Dad Poor Dad,4,798.69,3194.76,North America,UPI
10788,2026-02-17,Clothing,Jacket,2,1314.83,2629.66,Asia,PayPal
10789,2026-03-18,Home Appliances,Air Purifier,2,774.51,1549.02,Asia,Credit Card
10790,2025-07-11,Home Appliances,Washing Machine,3,909.53,2728.59,Europe,UPI
10791,2026-03-07,Electronics,MacBook Air,2,1823.24,3646.48,South America,Debit Card
10792,2025-05-17,Books,The Alchemist,5,1605.12,8025.6,South America,Credit Card
10793,2025-05-01,Clothing,Jacket,4,1720.42,6881.68,Africa,Net Banking
10794,2025-06-11,Beauty Products,Shampoo,1,935.25,935.25,Asia,UPI
10795,2026-02-22,Electronics,Samsung Galaxy S23,5,1927.97,9639.85,South America,Debit Card
10796,2026-03-25,Clothing,Nike T-shirt,5,1114.74,5573.7,Africa,Credit Card
10797,2025-10-05,Sports,Basketball,4,1322.56,5290.24,Asia,Net Banking
10798,2025-04-27,Electronics,Sony Headphones,3,528.69,1586.07,South America,Credit Card
10799,2025-05-22,Clothing,Jacket,1,1323.1,1323.1,Europe,Debit Card
10800,2025-09-28,Beauty Products,Shampoo,5,1065.13,5325.65,Europe,Debit Card
10801,2025-10-06,Clothing,Jacket,3,800.68,2402.04,South America,UPI
10802,2025-05-08,Books,Rich Dad Poor Dad,2,559.0,1118.0,Europe,Debit Card
10803,2025-12-29,Clothing,Adidas Shoes,1,673.7,673.7,South America,Net Banking
10804,2025-06-08,Electronics,Sony Headphones,1,75.84,75.84,South America,Net Banking
10805,2025-07-13,Beauty Products,Lipstick,3,525.93,1577.79,Africa,UPI
10806,2025-09-24,Home Appliances,Vacuum Cleaner,1,522.68,522.68,South America,PayPal
10807,2026-03-08,Home Appliances,Air Purifier,2,471.92,943.84,Africa,Net Banking
10808,2026-01-23,Home Appliances,Vacuum Cleaner,2,1444.39,2888.78,Africa,PayPal
10809,2025-08-13,Clothing,Nike T-shirt,2,844.23,1688.46,Europe,Debit Card
10810,2025-05-04,Books,Harry Potter,5,1832.8,9164.0,Africa,Net Banking
10811,2025-09-27,Home Appliances,Microwave,3,1199.82,3599.46,Africa,Net Banking
10812,2025-08-18,Books,Harry Potter,5,1018.56,5092.8,South America,PayPal
10813,2026-03-24,Books,Harry Potter,1,1104.99,1104.99,South America,Debit Card
10814,2025-07-26,Home Appliances,Vacuum Cleaner,1,474.28,474.28,South America,Credit Card
10815,2025-08-24,Home Appliances,Refrigerator,2,1090.25,2180.5,Europe,UPI
10816,2025-08-27,Home Appliances,Refrigerator,1,1711.33,1711.33,North America,UPI
10817,2025-06-15,Electronics,iPhone 14,3,1684.93,5054.79,North America,Net Banking
10818,2025-12-17,Sports,Football,2,921.5,1843.0,Africa,Credit Card
10819,2025-11-29,Sports,Cricket Bat,1,183.61,183.61,Europe,Net Banking
10820,2025-07-27,Sports,Football,4,1863.37,7453.48,Europe,Debit Card
10821,2025-08-19,Books,Deep Work,5,475.86,2379.3,Africa,UPI
10822,2025-09-13,Books,Harry Potter,5,952.12,4760.6,Africa,UPI
10823,2026-02-09,Books,Harry Potter,1,1603.14,1603.14,Asia,Credit Card
10824,2025-07-23,Sports,Basketball,5,324.6,1623.0,South America,PayPal
10825,2025-07-20,Beauty Products,Perfume,5,1891.55,9457.75,Europe,Net Banking
10826,2026-01-16,Beauty Products,Perfume,3,1811.53,5434.59,Europe,UPI
10827,2025-12-28,Clothing,Levi's Jeans,4,364.44,1457.76,North America,Net Banking
10828,2026-03-25,Clothing,Sweater,4,109.29,437.16,North America,Debit Card
10829,2025-11-22,Beauty Products,Face Wash,4,310.89,1243.56,Africa,Net Banking
10830,2026-02-11,Electronics,Sony Headphones,5,1735.4,8677.0,Europe,Credit Card
10831,2025-07-13,Home Appliances,Refrigerator,4,1555.16,6220.64,North America,Net Banking
10832,2025-12-28,Sports,Football,5,1571.39,7856.95,North America,Debit Card
10833,2025-04-28,Beauty Products,Face Wash,5,597.09,2985.45,Europe,UPI
10834,2026-01-21,Books,Deep Work,1,481.94,481.94,North America,UPI
10835,2026-01-01,Books,Deep Work,1,1636.89,1636.89,Europe,UPI
10836,2025-08-22,Home Appliances,Microwave,3,1016.0,3048.0,North America,Credit Card
10837,2025-09-07,Sports,Tennis Racket,5,1193.35,5966.75,Asia,UPI
10838,2025-12-04,Electronics,MacBook Air,5,937.85,4689.25,Asia,PayPal
10839,2025-11-29,Electronics,Sony Headphones,4,1071.63,4286.52,South America,Debit Card
10840,2025-04-25,Clothing,Levi's Jeans,2,270.44,540.88,South America,Net Banking
10841,2025-06-21,Books,Rich Dad Poor Dad,2,1954.9,3909.8,South America,UPI
10842,2026-03-20,Books,Rich Dad Poor Dad,2,1349.09,2698.18,Europe,Debit Card
10843,2025-05-03,Clothing,Levi's Jeans,5,999.87,4999.35,Africa,Debit Card
10844,2025-08-01,Electronics,Samsung Galaxy S23,1,750.52,750.52,Asia,Net Banking
10845,2026-04-07,Home Appliances,Air Purifier,5,1373.44,6867.2,South America,UPI
10846,2025-06-29,Electronics,iPhone 14,2,1530.3,3060.6,Europe,Debit Card
10847,2025-05-02,Clothing,Jacket,1,921.85,921.85,North America,PayPal
10848,2025-07-27,Electronics,MacBook Air,4,1893.14,7572.56,North America,UPI
10849,2025-09-19,Clothing,Levi's Jeans,5,1081.17,5405.85,Europe,Credit Card
10850,2026-03-09,Books,Atomic Habits,4,1123.25,4493.0,Europe,Debit Card
10851,2026-02-09,Clothing,Adidas Shoes,1,1167.94,1167.94,Africa,UPI
10852,2025-04-30,Sports,Yoga Mat,5,39.86,199.3,Europe,PayPal
10853,2026-03-03,Beauty Products,Lipstick,4,476.89,1907.56,Africa,PayPal
10854,2025-07-30,Sports,Basketball,1,1147.35,1147.35,South America,Net Banking
10855,2026-04-01,Home Appliances,Refrigerator,4,640.38,2561.52,South America,Net Banking
10856,2025-06-26,Beauty Products,Face Wash,5,1911.08,9555.4,Africa,Net Banking
10857,2025-06-02,Home Appliances,Washing Machine,1,1876.24,1876.24,Africa,UPI
10858,2025-09-05,Clothing,Nike T-shirt,2,447.54,895.08,Asia,Net Banking
10859,2026-01-01,Beauty Products,Perfume,2,409.48,818.96,Asia,UPI
10860,2025-10-30,Beauty Products,Moisturizer,5,841.46,4207.3,Africa,PayPal
10861,2026-01-06,Sports,Cricket Bat,5,1395.71,6978.55,Africa,Net Banking
10862,2026-02-10,Home Appliances,Washing Machine,5,486.13,2430.65,Africa,Debit Card
10863,2025-08-18,Beauty Products,Shampoo,4,393.12,1572.48,Africa,Credit Card
10864,2025-08-01,Clothing,Adidas Shoes,3,901.45,2704.35,South America,UPI
10865,2026-02-24,Electronics,Dell Laptop,2,450.58,901.16,Europe,UPI
10866,2026-04-02,Clothing,Levi's Jeans,5,1624.99,8124.95,North America,PayPal
10867,2026-03-19,Books,The Alchemist,3,44.44,133.32,Asia,UPI
10868,2025-12-07,Clothing,Jacket,1,1563.67,1563.67,Africa,Net Banking
10869,2025-05-10,Home Appliances,Microwave,5,1968.5,9842.5,South America,Debit Card
10870,2025-08-19,Clothing,Jacket,3,1393.58,4180.74,South America,Debit Card
10871,2025-06-07,Clothing,Nike T-shirt,1,275.89,275.89,North America,PayPal
10872,2025-09-18,Clothing,Nike T-shirt,3,1928.49,5785.47,Europe,Debit Card
10873,2025-09-06,Books,Deep Work,1,659.61,659.61,Asia,Net Banking
10874,2025-05-30,Beauty Products,Face Wash,1,778.12,778.12,Africa,Debit Card
10875,2026-03-26,Books,Atomic Habits,3,984.28,2952.84,Europe,UPI
10876,2025-10-29,Beauty Products,Perfume,3,1947.29,5841.87,Africa,Net Banking
10877,2026-02-04,Beauty Products,Shampoo,4,1564.53,6258.12,Africa,Credit Card
10878,2025-05-25,Books,Atomic Habits,2,1224.52,2449.04,Africa,PayPal
10879,2025-05-27,Home Appliances,Air Purifier,2,1422.03,2844.06,North America,PayPal
10880,2026-02-20,Books,Rich Dad Poor Dad,5,451.37,2256.85,North America,Net Banking
10881,2026-01-07,Home Appliances,Air Purifier,5,1330.22,6651.1,South America,Debit Card
10882,2025-09-24,Clothing,Nike T-shirt,5,672.91,3364.55,Africa,UPI
10883,2026-03-25,Sports,Tennis Racket,2,319.28,638.56,Asia,PayPal
10884,2025-12-25,Home Appliances,Washing Machine,1,351.17,351.17,Europe,UPI
10885,2025-08-14,Books,The Alchemist,4,311.57,1246.28,North America,UPI
10886,2025-04-25,Sports,Basketball,3,1933.0,5799.0,Africa,PayPal
10887,2025-06-20,Electronics,iPhone 14,5,375.4,1877.0,South America,UPI
10888,2026-02-14,Clothing,Jacket,5,532.46,2662.3,Europe,Net Banking
10889,2025-08-10,Clothing,Adidas Shoes,4,1062.78,4251.12,North America,PayPal
10890,2025-08-03,Beauty Products,Lipstick,1,604.46,604.46,South America,PayPal
10891,2025-04-13,Home Appliances,Air Purifier,2,1647.16,3294.32,Africa,Credit Card
10892,2025-09-07,Sports,Basketball,5,336.26,1681.3,North America,Debit Card
10893,2025-08-29,Electronics,Sony Headphones,4,1079.13,4316.52,Europe,UPI
10894,2025-05-29,Electronics,Dell Laptop,4,964.9,3859.6,Asia,Credit Card
10895,2026-03-12,Sports,Cricket Bat,3,1458.53,4375.59,North America,Net Banking
10896,2025-10-05,Clothing,Adidas Shoes,1,106.11,106.11,South America,Credit Card
10897,2025-08-16,Electronics,MacBook Air,5,1866.45,9332.25,Asia,Credit Card
10898,2025-08-11,Sports,Tennis Racket,4,839.92,3359.68,Asia,Net Banking
10899,2026-01-17,Electronics,Samsung Galaxy S23,3,738.99,2216.97,Europe,Credit Card
10900,2025-07-11,Beauty Products,Lipstick,2,714.09,1428.18,Africa,Debit Card
10901,2025-07-03,Electronics,iPhone 14,5,1423.02,7115.1,South America,UPI
10902,2025-04-13,Home Appliances,Washing Machine,5,1298.1,6490.5,South America,Credit Card
10903,2025-11-04,Books,Rich Dad Poor Dad,5,970.36,4851.8,Africa,Credit Card
10904,2025-09-02,Books,Harry Potter,4,256.85,1027.4,North America,Debit Card
10905,2026-02-27,Beauty Products,Lipstick,4,1213.54,4854.16,Asia,Net Banking
10906,2025-12-12,Electronics,Samsung Galaxy S23,3,1030.5,3091.5,Africa,PayPal
10907,2026-02-12,Sports,Cricket Bat,4,288.27,1153.08,Europe,Credit Card
10908,2025-08-19,Beauty Products,Perfume,3,1278.33,3834.99,North America,UPI
10909,2025-10-07,Home Appliances,Microwave,1,781.13,781.13,Europe,Debit Card
10910,2026-02-22,Beauty Products,Face Wash,2,1158.38,2316.76,South America,Debit Card
10911,2026-04-06,Electronics,Sony Headphones,5,920.61,4603.05,South America,Net Banking
10912,2025-07-09,Home Appliances,Refrigerator,1,733.85,733.85,South America,UPI
10913,2025-11-12,Books,Harry Potter,4,602.04,2408.16,North America,Net Banking
10914,2025-04-29,Electronics,iPhone 14,3,1717.38,5152.14,Europe,UPI
10915,2025-07-04,Sports,Tennis Racket,4,468.46,1873.84,Europe,UPI
10916,2025-08-26,Beauty Products,Face Wash,4,1908.8,7635.2,Europe,Credit Card
10917,2025-09-01,Sports,Tennis Racket,2,1680.21,3360.42,North America,Debit Card
10918,2025-04-21,Sports,Tennis Racket,4,1250.82,5003.28,Europe,PayPal
10919,2025-08-26,Books,Atomic Habits,4,391.68,1566.72,South America,Credit Card
10920,2025-08-26,Books,Rich Dad Poor Dad,3,1229.3,3687.9,Africa,PayPal
10921,2025-08-15,Beauty Products,Lipstick,1,1875.32,1875.32,Asia,UPI
10922,2026-02-21,Sports,Yoga Mat,3,632.23,1896.69,Africa,PayPal
10923,2025-04-10,Home Appliances,Washing Machine,5,1742.95,8714.75,North America,Debit Card
10924,2026-02-02,Home Appliances,Air Purifier,5,790.67,3953.35,South America,Debit Card
10925,2025-11-22,Beauty Products,Perfume,1,1351.47,1351.47,North America,UPI
10926,2025-05-28,Sports,Football,3,957.23,2871.69,South America,UPI
10927,2025-06-17,Beauty Products,Shampoo,4,434.62,1738.48,Africa,PayPal
10928,2025-04-29,Beauty Products,Moisturizer,1,670.21,670.21,Europe,Debit Card
10929,2025-11-08,Sports,Basketball,4,1781.39,7125.56,Africa,UPI
10930,2025-10-10,Clothing,Sweater,1,800.83,800.83,Europe,Credit Card
10931,2025-08-20,Books,Rich Dad Poor Dad,4,1018.67,4074.68,Europe,Debit Card
10932,2025-06-16,Books,Deep Work,2,1270.76,2541.52,Europe,Debit Card
10933,2025-08-18,Books,Rich Dad Poor Dad,5,1246.34,6231.7,Europe,Debit Card
10934,2025-09-18,Beauty Products,Perfume,1,506.25,506.25,South America,Credit Card
10935,2025-07-12,Clothing,Sweater,2,641.81,1283.62,North America,Net Banking
10936,2026-01-04,Books,Atomic Habits,2,1269.81,2539.62,Africa,Credit Card
10937,2025-08-02,Home Appliances,Vacuum Cleaner,5,871.46,4357.3,South America,Net Banking
10938,2025-07-16,Beauty Products,Lipstick,1,191.98,191.98,North America,Credit Card
10939,2025-08-13,Sports,Football,4,1758.94,7035.76,Africa,Debit Card
10940,2025-12-05,Electronics,Samsung Galaxy S23,1,1389.74,1389.74,South America,UPI
10941,2026-04-04,Home Appliances,Washing Machine,4,1965.63,7862.52,Asia,Debit Card
10942,2025-05-17,Sports,Yoga Mat,1,730.56,730.56,North America,Credit Card
10943,2026-01-06,Electronics,Dell Laptop,3,664.93,1994.79,Africa,Debit Card
10944,2025-08-30,Books,Rich Dad Poor Dad,2,694.43,1388.86,Africa,Credit Card
10945,2026-01-17,Beauty Products,Perfume,3,579.77,1739.31,North America,UPI
10946,2025-07-09,Books,Atomic Habits,3,579.79,1739.37,South America,Net Banking
10947,2025-12-29,Books,Rich Dad Poor Dad,5,1348.89,6744.45,Africa,UPI
10948,2026-03-11,Home Appliances,Microwave,2,1896.82,3793.64,South America,Debit Card
10949,2025-06-08,Electronics,Dell Laptop,3,772.81,2318.43,Africa,Net Banking
10950,2025-05-26,Electronics,Samsung Galaxy S23,1,1963.01,1963.01,North America,UPI
10951,2025-06-06,Clothing,Nike T-shirt,3,1856.98,5570.94,Asia,PayPal
10952,2026-03-14,Electronics,Samsung Galaxy S23,2,450.13,900.26,Asia,PayPal
10953,2026-03-02,Books,Rich Dad Poor Dad,2,376.78,753.56,North America,Debit Card
10954,2025-10-04,Electronics,MacBook Air,2,1956.38,3912.76,Europe,UPI
10955,2025-07-12,Sports,Basketball,1,1503.47,1503.47,South America,Debit Card
10956,2025-04-13,Clothing,Sweater,5,1108.51,5542.55,Europe,Debit Card
10957,2026-03-13,Electronics,MacBook Air,4,456.44,1825.76,South America,Net Banking
10958,2025-04-30,Electronics,Sony Headphones,3,986.08,2958.24,South America,Debit Card
10959,2025-05-18,Electronics,MacBook Air,5,894.43,4472.15,Asia,PayPal
10960,2025-08-24,Books,The Alchemist,2,590.08,1180.16,South America,PayPal
10961,2025-10-23,Beauty Products,Moisturizer,2,360.4,720.8,Africa,Credit Card
10962,2026-01-01,Books,Harry Potter,3,1783.18,5349.54,Africa,Debit Card
10963,2025-07-22,Clothing,Levi's Jeans,3,182.28,546.84,Africa,Net Banking
10964,2025-07-12,Clothing,Jacket,1,1996.57,1996.57,South America,Credit Card
10965,2025-06-21,Beauty Products,Perfume,5,85.58,427.9,Africa,PayPal
10966,2025-12-01,Home Appliances,Microwave,5,916.81,4584.05,Africa,Debit Card
10967,2025-11-18,Books,The Alchemist,5,793.78,3968.9,North America,Credit Card
10968,2025-10-27,Sports,Tennis Racket,3,1945.35,5836.05,Asia,Net Banking
10969,2025-06-05,Sports,Cricket Bat,3,177.83,533.49,South America,UPI
10970,2025-12-04,Books,Harry Potter,5,643.97,3219.85,Africa,PayPal
10971,2026-01-01,Sports,Cricket Bat,2,739.2,1478.4,South America,Net Banking
10972,2025-05-28,Books,Deep Work,4,380.76,1523.04,Africa,Net Banking
10973,2026-03-02,Sports,Basketball,1,104.89,104.89,Asia,PayPal
10974,2025-09-13,Sports,Basketball,3,842.61,2527.83,Africa,PayPal
10975,2025-04-13,Sports,Tennis Racket,5,1874.17,9370.85,Asia,UPI
10976,2025-12-30,Home Appliances,Refrigerator,1,1997.34,1997.34,North America,PayPal
10977,2025-11-29,Electronics,MacBook Air,1,1377.31,1377.31,Europe,Credit Card
